carat,cut,color,clarity,depth,table,x,y,z,price
1.01,Ideal,I,SI1,60,60,6.53,6.57,3.93,4872
1.03,Premium,H,SI2,62.3,59,6.42,6.46,4.01,4078
1.5,Very Good,J,VVS2,62.2,57,7.25,7.31,4.53,9306
1.04,Premium,D,SI1,59.9,56,6.65,6.6,3.97,6115
1.18,Ideal,E,VS1,62.4,54,6.79,6.74,4.22,9886
1.21,Premium,G,SI1,59.5,62,6.65,6.57,3.84,5556
1.13,Ideal,G,VS2,61.6,57,6.7,6.68,4.12,7290
1.25,Ideal,D,SI2,61.9,54.4,6.9,6.93,4.28,6779
1.51,Good,I,SI1,63.9,63,7.17,7.2,4.59,7233
0.7,Ideal,F,VS2,61.4,58,5.7,5.73,3.51,3011
1.01,Ideal,F,SI1,62.3,58,6.35,6.42,3.98,5646
1.21,Very Good,I,VS2,62,57,6.78,6.83,4.22,5931
0.84,Good,G,SI1,65.1,55,5.88,5.97,3.86,2872
1.01,Premium,F,SI2,58.3,58,6.56,6.55,3.82,3897
1.03,Premium,D,SI2,61.3,61,6.49,6.46,3.97,4764
1,Very Good,I,SI1,63.3,54,6.39,6.34,4.03,3640
1.13,Ideal,I,VS1,61.8,57,6.66,6.7,4.13,6980
2.02,Good,H,SI2,60.2,55,8.08,8.19,4.9,16565
1.01,Premium,H,I1,58.1,59,6.66,6.6,0,3167
1.01,Very Good,E,SI2,63.3,57,6.39,6.31,4.02,4270
0.95,Very Good,G,VS1,59.9,58,6.37,6.41,3.83,5572
0.71,Premium,E,VS2,62.3,58,5.71,5.66,3.54,2823
1.7,Premium,E,SI1,61.8,58,7.62,7.52,4.68,15804
0.94,Good,I,SI2,63.8,60,6.21,6.14,3.94,3079
1.1,Ideal,G,VS2,62.5,54,6.59,6.62,4.12,7074
0.7,Very Good,G,SI1,62.1,56,5.64,5.67,3.51,2175
1.4,Premium,F,SI2,59.9,60,7.38,7.29,4.39,7479
1,Good,D,SI1,63.8,53,6.35,6.4,4.07,4928
0.76,Ideal,F,VVS2,60.9,57,5.89,5.96,3.61,3716
0.91,Very Good,E,SI2,63.2,56,6.08,6.14,3.86,4668
0.75,Ideal,E,SI1,60.8,56,5.91,5.89,3.59,3045
1.5,Very Good,H,VS2,58.9,59,7.34,7.43,4.35,10424
1.01,Very Good,E,SI2,63.4,58,6.43,6.34,4.05,3801
1.51,Premium,H,VS2,62.8,60,7.28,7.25,4.56,11268
1.1,Very Good,I,SI1,60.4,61,6.69,6.73,4.05,4235
1.06,Ideal,G,VS1,61.1,57,6.54,6.61,4.02,8285
1.03,Premium,H,SI1,60.7,60,6.61,6.53,3.99,4384
1.04,Fair,D,SI2,65.8,58,6.32,6.25,4.13,3780
0.9,Premium,G,VS1,62.7,58,6.15,6.06,3.83,4579
1.11,Premium,H,SI2,60.4,59,6.7,6.64,4.03,3605
1.04,Very Good,H,VS1,61.2,55,6.54,6.56,4.01,6141
1.5,Ideal,F,VS2,60.4,57,7.41,7.43,4.48,14071
0.97,Premium,F,SI1,62.7,59,6.31,6.28,3.95,4481
1.23,Premium,I,SI2,62.1,59,6.83,6.79,4.23,4773
1.11,Very Good,I,SI2,61.1,58,6.63,6.69,4.07,4202
0.9,Good,E,SI2,61.3,61,6.13,6.17,3.77,3895
1.61,Very Good,E,SI2,60.4,58,7.59,7.64,4.6,10580
2.14,Fair,J,I1,69.4,57,7.74,7.7,5.36,5405
0.52,Ideal,E,VVS2,60.9,56,5.21,5.24,3.18,2220
1.27,Premium,G,VS1,61.1,60,6.99,7.03,4.28,9371
1.02,Premium,D,SI1,62.3,59,6.42,6.38,3.99,5998
0.77,Ideal,D,SI1,60.8,57,5.9,5.94,3.6,3309
0.91,Premium,D,VS2,62,58,6.15,6.2,3.83,5259
2.01,Premium,H,SI2,62,60,8.11,8.04,5.02,14364
2.04,Very Good,I,SI1,63.6,60,7.97,7.86,5.03,16420
1.06,Very Good,F,SI2,61.8,56.4,6.51,6.56,4.04,5258
1.51,Premium,D,VS2,61.7,58,7.33,7.29,4.51,15531
1,Premium,F,SI2,59.8,58,6.53,6.48,3.89,3640
0.9,Ideal,G,VVS1,61.6,57,6.24,6.16,3.82,5564
0.71,Good,I,VS1,64.2,57,5.62,5.57,3.59,2007
0.78,Premium,F,VS1,61.5,58,5.93,5.98,3.66,3446
1.61,Very Good,J,SI1,61.7,60,7.45,7.5,4.61,7695
1.01,Premium,D,SI2,58.9,59,6.54,6.49,3.84,3337
1.06,Very Good,G,SI2,61.1,62,6.55,6.61,4.02,4162
1.17,Good,I,SI1,60,64,6.91,6.83,4.12,4586
0.73,Ideal,J,VS1,62,53,5.78,5.82,3.6,2121
1.16,Premium,I,VS1,60.4,59,6.89,6.82,4.14,5457
1.51,Good,G,IF,62.8,60,7.18,7.24,4.53,14654
0.9,Very Good,H,VVS2,61.8,60,6.11,6.15,3.79,4617
1.7,Ideal,J,VS2,60.5,58,7.73,7.74,4.68,10002
0.82,Very Good,F,VVS2,63.1,59,5.91,5.97,3.75,4141
1.51,Fair,D,SI2,66.2,54,7.19,7.08,4.72,6596
0.9,Premium,F,SI2,60.6,59,6.27,6.21,3.78,3951
1.55,Very Good,I,SI1,62,62,7.33,7.47,4.59,8644
2.33,Premium,H,I1,60.7,58,8.64,8.56,5.22,8220
1.5,Premium,H,SI1,62.7,58,7.27,7.34,4.58,9768
1.27,Premium,I,I1,60.2,62,7.05,7,4.23,3732
1.01,Ideal,I,SI1,62.4,56,6.36,6.4,3.98,4584
1.2,Ideal,G,SI1,60.5,56,6.84,6.87,4.15,5996
1,Premium,H,SI1,62.4,59,6.42,6.37,3.99,4816
1.06,Good,G,VS1,63.4,57,6.45,6.48,4.1,6477
2.5,Fair,H,SI2,64.9,58,8.46,8.43,5.48,13278
0.93,Premium,E,SI1,62.8,56,6.26,6.2,3.91,4739
1.51,Ideal,J,VS1,61.3,61,7.34,7.4,4.52,8298
1.06,Ideal,G,SI1,62,56,6.52,6.55,4.05,5159
1.12,Ideal,I,SI1,60.3,57,6.74,6.79,4.08,6143
0.57,Ideal,F,VVS1,61.3,56,5.37,5.4,3.3,3313
2.2,Premium,J,VS1,61.7,59,8.34,8.3,5.13,15201
2.01,Premium,J,SI1,63,57,8.07,8,5.06,13219
1.31,Ideal,H,VS1,61.5,56,7.06,7,4.32,8583
0.7,Ideal,H,SI2,60.4,58,5.82,5.77,3.5,2285
1.1,Ideal,E,SI2,61.6,56,6.61,6.64,4.08,5082
1.03,Ideal,I,SI2,62.3,59,6.39,6.45,4,4162
2.03,Premium,H,SI2,61.6,58,8.17,8.09,5.01,16075
1.07,Good,F,SI2,61.3,65,6.59,6.41,4,4446
2,Premium,H,SI2,60.7,60,8.07,8.11,4.91,15312
0.98,Very Good,H,SI2,63.4,57,6.41,6.32,4.04,3091
0.76,Premium,E,VS2,60.1,59,6.01,5.97,3.6,3192
1.04,Very Good,D,SI1,58.9,58,6.66,6.69,3.93,6138
1.02,Ideal,E,VS1,60.1,57,6.59,6.52,3.94,8244
0.9,Premium,G,VS2,61.7,57,6.21,6.11,3.8,4637
1.57,Premium,G,SI1,59.2,59,7.68,7.6,4.52,11113
1.51,Premium,G,VS1,62.4,60,7.3,7.34,4.57,12831
1.52,Very Good,F,VS2,62.7,59,7.3,7.33,4.59,14066
0.82,Premium,G,SI1,61.8,58,6.02,5.98,3.71,3674
0.75,Ideal,D,VS1,62,58,5.77,5.84,3.6,4007
1.31,Ideal,I,VS1,62.2,57,7,7.03,4.36,7751
1.83,Very Good,E,SI2,62.8,56,7.76,7.82,4.89,13134
1.01,Very Good,J,SI1,63,54,6.35,6.41,4.02,4194
3.04,Premium,I,SI2,59.3,60,9.51,9.46,5.62,18559
1.5,Good,G,SI2,64.3,57,7.2,7.29,4.66,8043
1.35,Fair,G,SI2,66,58,6.89,6.81,4.52,4627
0.92,Premium,D,SI2,62.4,58,6.18,6.19,3.86,4168
0.71,Ideal,G,SI1,60.5,56,5.8,5.76,3.5,2776
1.01,Premium,G,VVS2,61.2,59,6.42,6.36,3.91,7068
0.72,Good,F,VVS2,61.3,65,5.76,5.72,3.52,3145
1,Good,E,SI1,63.7,60,6.24,6.29,3.99,5082
0.9,Ideal,H,SI1,61.1,58,6.24,6.19,3.79,3967
0.9,Premium,H,VS2,61.3,59,6.24,6.19,3.81,4082
1.21,Very Good,H,SI1,62.8,56,6.8,6.83,4.28,6022
1.27,Premium,H,SI1,60.2,58,7.04,6.99,4.22,6892
1.18,Ideal,I,SI1,61.5,56,6.77,6.82,4.18,5378
1,Premium,I,VS1,60.1,62,6.5,6.47,3.9,3763
0.91,Good,F,SI2,63.8,59,6.04,6.09,3.87,3539
1,Fair,H,SI2,69.5,55,6.17,6.1,4.26,2875
2.01,Very Good,I,SI1,60.8,60,8.12,8.15,4.95,13849
1.2,Ideal,I,VS2,63.2,59,6.73,6.68,4.24,5699
1.01,Very Good,E,VS2,62.9,60,6.36,6.4,4.01,6714
1.07,Good,H,SI1,58.1,60,6.72,6.78,3.92,4832
1.09,Ideal,H,SI1,62.4,55,6.59,6.68,4.14,4784
0.92,Premium,E,SI1,62.2,58,6.18,6.23,3.86,4562
1.01,Ideal,F,SI2,62.5,55,6.4,6.39,4,4497
1.05,Premium,H,SI1,62.2,58,6.5,6.46,4.03,4682
2.32,Fair,H,SI1,62,62,8.47,8.31,5.2,18026
1.25,Ideal,G,VS2,62.4,55,6.93,6.86,4.3,9030
1,Premium,G,SI2,62.9,60,6.35,6.3,3.98,4227
1.04,Ideal,I,VS1,62.9,43,6.45,6.41,4.04,4997
1.02,Good,H,SI2,64.3,60,6.36,6.25,4.06,3713
1.09,Ideal,G,VVS2,61.5,55,6.66,6.61,4.08,8057
0.72,Very Good,G,SI2,59.7,56,5.83,5.89,3.5,2050
1.54,Premium,H,VS2,61,60,7.46,7.42,4.54,11177
1.56,Very Good,I,SI1,61.3,57,7.48,7.54,4.6,9494
1.01,Very Good,F,VS2,63.3,56,6.36,6.34,4.02,5662
1.11,Premium,H,SI2,61.5,59,6.61,6.56,4.05,4212
0.7,Good,F,VVS2,62.5,58,5.68,5.75,3.57,3445
1.16,Ideal,G,VS1,61.5,55,6.75,6.81,4.17,9248
0.9,Good,D,SI1,63.6,63,6.03,6.07,3.85,3755
1.01,Premium,G,VS2,62.5,60,6.37,6.31,3.96,5620
1.62,Ideal,H,SI1,60.9,58,7.53,7.61,4.61,11180
1.03,Ideal,J,SI1,62.1,55,6.46,6.51,4.03,4221
1.51,Very Good,D,VS1,62.8,57,7.23,7.29,4.56,15513
0.76,Ideal,E,VVS1,62.2,55,5.86,5.82,3.63,5056
1.5,Very Good,H,SI1,60.7,63,7.3,7.27,4.42,9660
1.19,Premium,I,SI1,62.2,58,6.77,6.73,4.2,4865
0.7,Premium,F,VS2,60.6,58,5.8,5.72,3.49,2822
1,Good,J,VS2,62,61,6.36,6.45,3.97,3835
0.72,Premium,D,SI1,61.4,59,5.79,5.71,3.53,2903
1,Good,I,VS1,64,53,6.34,6.28,4.04,3763
0.71,Ideal,F,SI1,63,54,5.73,5.69,3.6,2235
1.21,Ideal,I,VVS2,62.2,55,6.79,6.83,4.23,7134
1.02,Very Good,F,SI1,59.8,58,6.49,6.55,3.9,5500
1.51,Very Good,F,VS2,63.7,60,7.2,7.24,4.6,13012
1,Ideal,E,SI2,61.9,56,6.43,6.4,3.97,4760
0.93,Ideal,G,IF,62.2,58,6.25,6.22,3.88,5879
1.11,Premium,J,VS2,59.9,60,6.78,6.71,4.04,4315
0.91,Very Good,E,VS1,61.9,59,6.17,6.23,3.84,5259
1.51,Very Good,E,SI2,63.4,59,7.26,7.19,4.58,9513
1,Premium,E,VS1,63,60,6.38,6.32,4,7096
2.02,Premium,G,SI1,62.3,61,8.07,7.96,4.99,16323
0.84,Very Good,D,VS1,60.1,58,6.12,6.15,3.69,4869
1.7,Ideal,F,VS2,62.7,55,7.54,7.58,4.74,17114
1.03,Ideal,G,VS1,62,57,6.45,6.48,4,7119
2.25,Good,J,SI1,62.4,61,8.29,8.35,5.19,15287
0.91,Very Good,F,SI2,60.9,58,6.28,6.2,3.8,4054
1.01,Very Good,F,VS2,61.3,61,6.34,6.38,3.9,6159
0.89,Premium,H,SI2,60.2,59,6.26,6.23,3.76,2815
0.72,Very Good,E,VS2,63.8,57,5.66,5.69,3.62,3035
1.25,Ideal,G,IF,60.6,57,6.97,6.99,4.23,11705
1.02,Ideal,H,VS2,60.4,57,6.58,6.54,3.96,5666
1,Premium,F,VS2,60.7,57,6.5,6.45,3.93,7168
1.17,Premium,H,SI1,62.6,59,6.78,6.71,4.22,4631
1.1,Good,I,SI1,57.7,60,6.82,6.77,3.92,4312
1.04,Ideal,H,VVS2,62.2,55,6.48,6.52,4.04,6619
0.99,Very Good,F,SI2,61.2,56,6.4,6.45,3.93,4852
1.01,Premium,H,SI2,60.9,59,6.42,6.35,3.89,3394
0.71,Premium,F,SI2,60.2,60,5.8,5.77,3.48,2137
1.21,Premium,E,SI1,62.3,58,6.77,6.74,4.21,6963
1.01,Ideal,F,VS2,62.1,57,6.46,6.42,4,6787
